id,mapId,map_slug,game,slug,name,type,isActive,difficulty,criteria,first_room_variant,bo3_gum,bo4_elixir,bocw_support,bo6_gum,bo6_support,bo7_gum,bo7_support,use_fortune_cards,use_directors_cut,rampage_inducer_used,vanguard_void_used,challenge_type,round,max_time_seconds
cmm86nu1p065boepni3p7u5ml,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-20-16,Round 70 in under 1:20:16 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":4816}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,4816
cmm86nu2s065doepn5b5ltmep,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-20-16-restricted,Round 70 in under 1:43:54 (Classic) (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6234}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6234
cmm86nu3v065foepn5xlsb4vh,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-20-16-restricted,Round 70 in under 1:43:54 (Classic) (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6234}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6234
cmm86nu4x065hoepnnfkm80ie,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-20-16-restricted,Round 70 in under 1:43:54 (Classic) (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6234}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6234
cmm86ntt0064voepnf81ptty9,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-40-20,Round 70 in under 1:40:20 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6020}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6020
cmm86ntu5064xoepn8kao05dt,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-40-20,Round 70 in under 1:40:20 (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6020}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6020
cmm86ntv8064zoepnvn6f89bl,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-40-20,Round 70 in under 1:40:20 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6020}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6020
cmm86ntwa0651oepnyuxt0y2j,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-40-20-restricted,Round 70 in under 2:09:53 (Classic) (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":7793}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,7793
cmm86ntxd0653oepnklrqamoo,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-40-20-restricted,Round 70 in under 2:09:53 (Classic) (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":7793}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,7793
cmm86ntyg0655oepnpqt2ztn2,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-40-20-restricted,Round 70 in under 2:09:53 (Classic) (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":7793}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,7793
cmmj8e5t100szztjrq2c34trs,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-52-56,Round 70 in under 1:52:56 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6776}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6776
cmmj8e5xc00t7ztjr02j28s5o,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-1-52-56-restricted,Round 70 in under 1:41:06 (Classic) (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6066}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6066
cmmj8e5ry00sxztjrsm5p0idy,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-09-04,Round 70 in under 2:09:04 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":7744}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,7744
cmmj8e5wd00t5ztjr5205lo15,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-09-04-restricted,Round 70 in under 1:55:32 (Classic) (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":6932}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,6932
cmm86ntmn064joepnl3wvj9k4,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-13-46,Round 70 in under 2:13:46 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":8026}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,8026
cmm86ntno064loepntc3otbmo,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-13-46,Round 70 in under 2:13:46 (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":8026}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,8026
cmm86ntot064noepnwqsrsxa7,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-13-46,Round 70 in under 2:13:46 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":8026}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,8026
cmm86ntpu064poepnbse3nsam,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-13-46-restricted,Round 70 in under 2:53:10 (Classic) (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":10390}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,10390
cmm86ntqv064roepngi19pvad,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-13-46-restricted,Round 70 in under 2:53:10 (Classic) (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":10390}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,10390
cmm86ntrz064toepnbxhvrz8p,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-13-46-restricted,Round 70 in under 2:53:10 (Classic) (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":10390}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,10390
cmmj8e5qu00svztjrwcb19ntv,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-41-20,Round 70 in under 2:41:20 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":9680}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,9680
cmmj8e5v700t3ztjr21fk385o,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-41-20-restricted,Round 70 in under 2:24:26 (Classic) (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":8666}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,8666
cmmj8e61o00tfztjrwlzpbpl0,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-49-23,Round 70 in under 2:49:23 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":10163}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,10163
cmmj8e65y00tnztjrfs24cddr,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-2-49-23-restricted,Round 70 in under 2:31:39 (Classic) (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":9099}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,9099
cmmj8e60l00tdztjreyk2l599,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-3-13-35,Round 70 in under 3:13:35 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":11615}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,11615
cmmj8e64w00tlztjr4a3tvs09,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-3-13-35-restricted,Round 70 in under 2:53:19 (Classic) (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":10399}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,10399
cmmj8e5pq00stztjrs3x5u262,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-3-35-06,Round 70 in under 3:35:06 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":12906}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,12906
cmmj8e5u400t1ztjr31tytz07,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-3-35-06-restricted,Round 70 in under 3:12:34 (Classic) (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":11554}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,11554
cmmj8e5zk00tbztjri0ljnw3o,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-4-01-59,Round 70 in under 4:01:59 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":14519}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,14519
cmmj8e63u00tjztjrs4rn54mn,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-4-01-59-restricted,Round 70 in under 3:36:38 (Classic) (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":12998}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,12998
cmmj8e5yf00t9ztjrxs0bvygd,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-5-22-39,Round 70 in under 5:22:39 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":19359}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,19359
cmmj8e62r00thztjrm15sps5p,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,round-70-speedrun-under-5-22-39-restricted,Round 70 in under 4:48:51 (Classic) (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":17331}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,17331
cmlygubv500pnezgmk1aqv0m9,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-117118000,Rush 117.12M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":117118000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrvp061boepn3f1dmra3,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-117118000-hardcore,Rush 117.12M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":117118000,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrq80611oepneoszyg8y,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-117118000-normal,Rush 117.12M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":117118000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86ns17061loepnxf3h890b,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-117118000-realistic,Rush 117.12M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":117118000,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlyguc7d00pvezgm89fh89qz,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-1171180000,Rush 1.17B,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":1171180000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86ns04061joepn9s3pn0oc,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-1171180000-hardcore,Rush 1.17B (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":1171180000,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrun0619oepnsczzdrx0,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-1171180000-normal,Rush 1.17B (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":1171180000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86ns5g061toepncnwppzxg,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-1171180000-realistic,Rush 1.17B (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":1171180000,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlyguby500ppezgm74cn3vtl,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-292795000,Rush 292.8M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":292795000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrwu061doepno11wryg4,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-292795000-hardcore,Rush 292.8M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":292795000,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrrd0613oepnk6hzcrns,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-292795000-normal,Rush 292.8M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":292795000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86ns28061noepn70uovoi7,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-292795000-realistic,Rush 292.8M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":292795000,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlyguc1800prezgmex8u7nqu,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-585590000,Rush 585.59M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":585590000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrxz061foepnlqczfnr7,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-585590000-hardcore,Rush 585.59M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":585590000,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrse0615oepnmoo4zjv2,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-585590000-normal,Rush 585.59M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":585590000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86ns3a061poepnu7ceivsr,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-585590000-realistic,Rush 585.59M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":585590000,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlyguc4e00ptezgmf5gx9jgo,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-878385000,Rush 878.38M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":878385000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrz1061hoepn2gl2yloq,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-878385000-hardcore,Rush 878.38M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":878385000,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86nrtj0617oepnd3wjcmwl,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-878385000-normal,Rush 878.38M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":878385000,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86ns4e061roepnwcjztawf,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,rush-878385000-realistic,Rush 878.38M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":878385000,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlt3ojp5017149z5pn8v5o4u,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10,STARTING ROOM Round 10 (Casual),CHALLENGE_COMPLETE,false,CASUAL,"{""round"":10,""difficulty"":""CASUAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlqcj85j04emacuka0u3nhnz,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10,First Room Round 10,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":10,""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlt3ojru017349z56es5ellm,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10,STARTING ROOM Round 10 (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""round"":10,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlt3ojum017549z5hmg49t8z,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10,STARTING ROOM Round 10 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""round"":10,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86npxg05xpoepnr02aq983,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10-hardcore,First Room Round 10 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":10,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86nq3u05y1oepnivlserxm,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10-hardcore-classic,First Room Round 10 (Hardcore) (Classic Elixirs),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":10,""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86npnr05x7oepn9tnp4vui,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10-normal,First Room Round 10 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":10,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86npuc05xjoepncsta3mcz,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10-normal-classic,First Room Round 10 (Normal) (Classic Elixirs),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":10,""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86nq7805y7oepnxyupsugw,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10-realistic,First Room Round 10 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":10,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86nqdp05yjoepn2t7ucj6v,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-10-realistic-classic,First Room Round 10 (Realistic) (Classic Elixirs),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":10,""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86nq2p05xzoepnvqsanjat,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-100-hardcore,First Room Round 100 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":100,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86nptb05xhoepnrreoz8vv,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-100-normal,First Room Round 100 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":100,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86nqco05yhoepnbb1oeig1,cmlqchxll002jacuk26ob0a57,dead-of-the-night,BO4,starting-room-100-realistic,First Room Round 100 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":100,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
